ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV002551,nqn,"A: Buder, ynd powa bä wnm. B; Pitas ym, bm yna gnm, powa bä nnam.",,,"Friend, I'll come later. Good, you stay here, and come later.",,,SN002986
XV002552,nqn,Nmäm ygmenda?,,,What crushed him?,,,SN002987
XV002553,nqn,"Qébti mémék Nmbo zingama ke notne; dene ""nuwt ym"".",,,"Pinon's Imperial pigeon calls out in Nambu language like this: ""nuwt ym"" (It's going to rain). [Nen equivalent would be nugta ym]",,,SN002988
XV002554,nqn,Yna togetogeyaba ynd nӓbӓtwem end nndkpan.,,,We met with these children in the middle of the road.,,,SN002989
XV002555,nqn,Tbende buder Nik yna togetogeyӓbӓm nndkpat dngñptawt rokarokar wazrst de bӓ Dimsisingama ge dnzron Bimadbnat.,,,"Our friend Nick, these boys went to meet Nick to carry his things when he came from Dimsisi to Bimadbn (last year).",,,SN002989 ; SN003030
XV002556,nqn,Ynd kae endma qnm sombes toge end nndkpan má iparse niparand.,,,I was coming along the road yesterday and two boys suddenly appeared.,,,SN002989
XV002557,nqn,Tbe gbres nndkpama wngewelmӓn.,,,We're already on our way.,,,SN002991
XV002558,nqn,"Buder, tande skop glas nndkpama nadarwe.",,,"Friend, my glasses got broken in the middle.",,,SN002992
XV002559,nqn,Ynd nne ynetan.,,,I am eating yam.,,,SN002994 ; SN005763
XV002560,nqn,"Kmongo Blba yakingr, ymam nne erte.",,,"Kmongo Blba is standing, holding the yam.",,,SN002994
XV002561,nqn,Nne taneta!,,,Eat your food!,,,SN002995
XV002562,nqn,Ynd nnet nopapndn.,,,I'm about to eat.,,,SN002996 ; SN003000
XV002563,nqn,Bmbem ynetat.,,,You are all eating.,,,SN002996
XV002564,nqn,Sobaym kae sombes kap kope tänng.,,,Sobae drank two cups of coffee yesterday.,,,SN002996
XV002565,nqn,Ynd nne terber baba yngnetan.,,,I ate plenty of food.,,,SN002996
XV002566,nqn,Bm nänzi tneta!,,,Eat a banana!,,,SN002996
XV002567,nqn,"Bm prende awya pip te ynetamanga, o yao? Ẽ, te dnetawn / Yao, Ynd yao pip ynetaman.",,,"Have you ever eaten cassowary meat before? Yes, I've eaten it before / no, I've never eaten it before.",,,SN002996
XV002568,nqn,Yänn,,,I'll eat two pieces,,,SN002996
XV002569,nqn,"Koneta! Ẽ, bä nonetan.",,,"Eat it (on your own)! OK, I'll eat it.",,,SN002997
XV002570,nqn,Nik bä ym Peniba keser got nne nont ybenzo mng̅ kitara brandewan.,,,Nick is there with Penny having their lunch on the veranda or their house.,,,SN002997
XV002571,nqn,"Yna weyeti de nangoneta! Mer ym, bä nonetan / gonetangn.",,,"Eat this watermelon by yourself later! OK, I'll eat it by myself later on.",,,SN002997
XV002572,nqn,Yngaonete.,,,They are all eating (of many ducks),,,SN002997
XV002573,nqn,Ag nu koneta!,,,Drink the the coconut juice!,,,SN002997
XV002574,nqn,"Ynd su wm, tande bermber bä koneta!",,,"I'm full, you go ahead and eat my portion!",,,SN002997
XV002575,nqn,Yndbem nunm.,,,We two are eating.,,,SN002998
XV002576,nqn,"Yna weyeti de nangoneta! Ẽ, bӓ nonetan.",,,"Eat this watermelon by yourself later! OK, I'll eat it later on my own.",,,SN002999
XV002577,nqn,Ynd bӓ powa nonetan.,,,I'll eat it later (when you're gone).,,,SN002999
XV002578,nqn,Yndbem bӓ nonm powa.,,,We'll eat it later.,,,SN002999
XV002579,nqn,Bmbem koneng!,,,You two eat it!,,,SN002999
XV002580,nqn,Bӓ kngoneta!,,,You eat it all! (One person has to eat all the leftovers),,,SN002999
XV002581,nqn,"Krts geӓ dñӓmnga, de nne bӓ dapapnga.",,,"When it has overpowered and killed it, it will start eating it.",,,SN003000
XV002582,nqn,Nne rzrz ä yängrenzan mer bandat.,,,I'll take the yam seedlings to a good spot.,,,SN003003
XV002583,nqn,"Ynd g̅ayag yézerndn, mnegta nne tapa yését.",,,"I burnt the garden place, in order to plant new yam suckers.",,,SN003005
XV002584,nqn,Zimindi nnemne nne ӓmbs prta ykmangr yna sarng̅ kunzn.,,,Here are 36 of Jimmy's eating yams inside the yam house.,,,SN003009
XV002585,nqn,nnewer kanam,,,edible snakes (pythons),,,SN003010
XV002586,nqn,tande nngnnde toge mlegände,,,"my younger brother's child (check if could also mean younger sister's child, which can be expressed as tande nngnende mlegände toge)",,,SN003014
XV002587,nqn,"Tande nngnnngnb bä yiswas yäm, bä mospin yäm.",,,"All my younger brothers and sisters are away, they are all in Moresby.",,,SN003017
XV002588,nqn,Yndbem rokarokar nowaraman.,,,We two gave them out yesterday (one each).,,,
XV002589,nqn,"Yna toge nono äbämsär ym, mnene toge pip ym.",,,"That child is still at the suckling stage, because they're still a little kid.",,,SN003022
XV002590,nqn,Ynd parwaepip yñptan naepangama.,,,I'm cutting the meat into smaller pieces (say 6 inch chunks) with a knife.,,,SN003027
XV002591,nqn,ӓr mrkp npser,,,headhunter,,,SN003027
XV002592,nqn,Ynd yñpandn naepangama.,,,I cut it with a knife.,,,SN003027
XV002593,nqn,Togam parwae pip naepangma yñpanda.,,,The boy cut the meat with the knife (made a single cut).,,,SN003027
XV002594,nqn,Ynama tngñpa.,,,You take a shortcut here.,,,SN003028
XV002595,nqn,"Prende bӓ nawasendam gtets nu geӓ dñpanga, powa bӓ nangang̅tam",,,"We'll wait until the rain stops, then we'll go back.",,,SN003029
XV002596,nqn,Dñptawt.,,,They met him.,,,SN003030
XV002597,nqn,Ymabem ynd nndkpat g̅ngñptawt.,,,They went out to meet me.,,,SN003030
XV002598,nqn,Yñptandn.,,,I went to meet him as he was arriving.,,,SN003030
XV002599,nqn,"Awe, tӓnreen!",,,You two come!,,,SN003031
XV002600,nqn,Nu napamte.,,,It is raining.,,,SN003033
XV002601,nqn,Nugta nopamda.,,,It is about to rain.,,,SN003033
XV002602,nqn,Nu alénz pap qép ydarngr.,,,There is a drain (around the new garden) for water to run.,,,SN003035
XV002603,nqn,Nu bdr ykiaran.,,,There are raindrops on the glass.,,,SN003036
XV002604,nqn,"Siba, bende nu bene ydarngr!",,,Siba your urethra is open!,,,SN003039
XV002605,nqn,Noelm awia tnamte nu berberan kend Kangae.,,,Noel speared a cassowary at a dried up pool at Kend Kanga.,,,SN003040
XV002606,nqn,Nu qégib tqn yngm.,,,There are black/rain clouds n the sky.,,,SN003049
XV002607,nqn,Wagib nu qékiwan yaplengr.,,,The fish is inside the water container.,,,SN003050
XV002608,nqn,Bimadbn sambamne togetoge nu seiseiyan yawakingr.,,,These are Bimadbn children standing in the rain shower.,,,SN003052
XV002609,nqn,Sobra nu wéqser ym.,,,Sobra is a rainmaker.,,,SN003054 ; SN005222
XV002610,nqn,Sisiyaba nu ws ypingr.,,,The red water-container is suspended up high.,,,SN003055 ; SN004122
XV002611,nqn,Aragab nusig ym.,,,The sea is at high tide.,,,SN003061
XV002612,nqn,Nusig krkp ym.,,,"It's a king tide, really overflowing tide.",,,SN003062
XV002613,nqn,Nuwӓm wrmte.,,,I am thirsty.,,,SN003065
XV002614,nqn,Ynd nuwӓm wramte.,,,I am thirsty.,,,SN003065
XV002615,nqn,Bm powa yänwam!,,,You (pl) will come after!,,,SN003066
XV002616,nqn,Bm powa yänwaren!,,,You two will come later.,,,SN003067
XV002617,nqn,Ynd wenésdewan tӓnde wnzrman.,,,I came last Wednesday.,,,SN003068
XV002618,nqn,Wnzrman.,,,I came.,,,SN003068
XV002619,nqn,"Band oprés pner dénzron, yao pip dénzron.",,,"And the earth was without form, and void.",,,SN003069
XV002620,nqn,"Godam ing̅e kigte wgd dénzron, de ymam ypalwe kigte qebtingama.",,,"And God saw the light, that it was good: and God divided the light from the darkness.",,,SN003069
XV002621,nqn,Dnngnzron.,,,We went a long time ago.,,,SN003069
XV002622,nqn,Ärba dnzron o ym?,,,Was she married or what?,,,SN003072
XV002623,nqn,"Kores nam, o gedrärnga.",,,"Careful, or it will tear.",,,SN003073
XV002624,nqn,Oba rongan ynmn meta yao baba nelaote.,,,"Otherwise we might be wrong, it might not have been recording.",,,SN003074
XV002625,nqn,"Skul má gots ym, togetoge yao yngm, kkpat taoberne.",,,"The school is empty, the children have dispersed to the gardens.",,,SN003075
XV002626,nqn,Odagawem urgn yramte kp wräbst.,,,Scrub fowls build mounds in order to hatch their eggs.,,,SN003078
XV002627,nqn,odaga gn krkp / tendewäre odaga gn,,,old / abandoned scrubfowl mound,,,SN003079
XV002628,nqn,Ynd Drondronde paepn är goegngn.,,,I'll replace Drondro's position.,,,SN003082
XV002629,nqn,Ynd Drondronde paepn oegsmne wm.,,,I'm the one who has replaced Drondro's position.,,,SN003082
XV002630,nqn,Grmbo Binzawande qép noegnda.,,,Grmbo is taking Binzawa's place (accompanying us to Dimsisi).,,,SN003082
XV002631,nqn,Amni nogamnete wén kapekapewama.,,,The bird is passing from one branch to another.,,,SN003083
XV002632,nqn,Gogamnam yergb widmat.,,,We two will cross the river.,,,SN003083
XV002633,nqn,Nikb Sibaba yéb ogamnését nopapand.,,,Nick and Siba will share their bags.,,,SN003084
XV002634,nqn,Bä rokar-rokar ogamnését nopapand.,,,They are going to share their things.,,,SN003084
XV002635,nqn,Yndbem baskol gogamnam / gogamnengm..,,,We two / many will exchange bicycles.,,,SN003084
XV002636,nqn,Bä enzne nogamnand.,,,They transmitted the sickness to each other.,,,SN003085
XV002637,nqn,Ynd nogiabtam tabenzo sugta.,,,"We work for our own good, to feed our own stomachs.",,,SN003087
XV002638,nqn,Ynd tanzota nogiabtam.,,,We are working for our own benefit.,,,SN003087
XV002639,nqn,Ynd nogiabm.,,,We two are working.,,,SN003087
XV002640,nqn,Ynd ogiabs papt wngm. Wei bm bende ogiabs papt knngm.,,,"I'm going to my work. OK, you go to your work place.",,,SN003087
XV002641,nqn,Nogiabt! O!,,,(Greeting to two people working): You are working! (Reply:) Yes!,,,SN003087
XV002642,nqn,Ynd yna ogiabs yibndn.,,,"I finished working, I finished that work.",,,SN003087
XV002643,nqn,"Ogiabs ge yibndn, ynd debӓ kngang̅tan mang̅t.",,,"After I finished working, I went/came home.",,,SN003087
XV002644,nqn,Ynd kae kogiabtan kesӓr wungri.,,,I worked all day yesterday.,,,SN003087
XV002645,nqn,"Denengama koprte, yao kor nogiabte.",,,"What happened, it's not working.",,,SN003088
XV002646,nqn,Ogiabser togetoge wendabenan eprängr Nikende mng̅ tqn.,,,The working kids are sitting up high in the windows of Nick's house.,,,SN003089
XV002647,nqn,Yna ӓr nograte.,,,That man tells lies.,,,SN003090
XV002648,nqn,Bӓ nogratat.,,,They are tellling lies.,,,SN003090
XV002649,nqn,Sodeapom ograes ogyabs daprte.,,,Sodeapo used to pretend to work (lit. 'used to make the pretence of working').,,,SN003091
XV002650,nqn,Bm ograeser nm.,,,You are a liar.,,,SN003092
XV002651,nqn,Wlila ärnis oipyängsär ym.,,,Black-capped lories whistle like people.,,,SN003093 ; SN005387
XV002652,nqn,"Sarao oipyängs noipnde, yanzo zän yanmte.",,,"Sarao is going along whistling, calling his dog.",,,SN003093
XV002653,nqn,Mñzapende kiemb ärm yétérndét tlilngama mnegta kiembäba mui okaost.,,,The men let Mñzap's pig out of the cage so that (the young man) can show his strength by wrestling it.,,,SN003095
XV002654,nqn,Daniel a Muva mleg nokenanganzt.,,,Daniel and Muva are linked by a crossover sister exchange.,,,SN003096
XV002655,nqn,Okok amni wénbenan yläwangr a gtengama nnopne.,,,An owl is inside a tree-hole and is peering out from there.,,,SN003097
XV002656,nqn,Okok mrnmne amni ym.,,,(The rufous owl) is a member of the okok family.,,,SN003097
XV002657,nqn,Kolet!,,,(While bathing in river) duck your head under!,,,SN003102
XV002658,nqn,Gowa är ksteba nolete.,,,The boat sank with the heavy people.,,,SN003103
XV002659,nqn,Olnsis gane wimb ym.,,,It smells like orange peel.,,,SN003104
XV002660,nqn,"Nne wér omanewan warmanest ym, mnegta yna wés bä omanewan narmbte.",,,"Yam shoots should be trained/wound around yam staking sticks, so that they can climb up the staking sticks.",,,SN003105
XV002661,nqn,Yna mleg komanete selemingama.,,,The girl got dressed.,,,SN003106
XV002662,nqn,Yna sombes mleg kae komant selemingama.,,,The two girls dressed each other yesterday.,,,SN003106
XV002663,nqn,Yna mleg omanespner ym.,,,The girl is undressed.,,,SN003106
XV002664,nqn,Mer wimb bä nomde (or: nnomde).,,,"A good smell will come, be emitted.",,,SN003109
XV002665,nqn,Parwae pip krkp wimb nomde.,,,The meat smells rotten.,,,SN003109
XV002666,nqn,Yna wén bombo wgd wimb nomde.,,,This flower smells good.,,,SN003109
XV002667,nqn,Yäniwa wimb nomde.,,,There's a smell of cuscus. (Syn: Yäniwa wimb ba ym.),,,SN003109
XV002668,nqn,ombr zég̅,,,rope/string from ombr tree,,,SN003110
XV002669,nqn,Ombte ym.,,,It is hot.,,,SN003112
XV002670,nqn,Ombte pip ym.,,,It's really hot.,,,SN003112
XV002671,nqn,Kesӓr ombte ym.,,,It is a really hot day.,,,SN003112
XV002672,nqn,Keser yu geym ombte kitong ym.,,,"It's the dry season, the days are really hot.",,,SN003112
XV002673,nqn,Nu ombte ym.,,,The water is hot.,,,SN003112
XV002674,nqn,Ynane geym nu ombte ym.,,,There is hot water.,,,SN003112
XV002675,nqn,Ombte nu ym.,,,There is hot water.,,,SN003112
XV002676,nqn,Mrkp ombte ym.,,,His forehead is burning.,,,SN003112
XV002677,nqn,Ombte nu yzyan.,,,I'm boiling hot water.,,,SN003112
XV002678,nqn,Kesӓr ombte nӓmtenda.,,,It became hot.,,,SN003112
XV002679,nqn,Pip ombtewӓm wramte.,,,My whole body is hot.,,,SN003113 ; SN003115
XV002680,nqn,Yna pepa yép kunzn ombtes ym.,,,The papers are dry inside the bag,,,SN003114
XV002681,nqn,"Skoptete amni nomnende mnegta, mnene gersäm yramte.",,,The honyeater is begging because it is a hungry.,,,SN003116
XV002682,nqn,"Tanzo mrkpan yao wetenamand, yta gomnendawn .",,,"My own clanspeople never helped me, even though I begged them.",,,SN003116
XV002683,nqn,Ämb Gizramne är yao kor omnängser är yngm.,,,Only a few Gizra people are beggars.,,,SN003118
XV002684,nqn,Geroma a Zona ymabem kbr péléq aba ydäbt a omosngama ypart.,,,Geroma and Zona were chopping the kbr beam and adzing it with an adze blade.,,,SN003119
XV002685,nqn,omo sn,,,adze blade,,,SN003119
XV002686,nqn,Bm g̅érngama koneng!,,,You throw in your net!,,,SN003120
XV002687,nqn,Ynd yergbat onest wngm.,,,I'm going to the river to pull fish.,,,SN003120
XV002688,nqn,Ynd aba nonetam wagibta.,,,We were looking for fish.,,,SN003120
XV002689,nqn,Bm tqn mái yongapiaran!,,,You two should stay up high!,,,
XV002690,nqn,Bä tqn mái yongpingr!,,,Those things should stay up there.,,,
XV002691,nqn,"Yna togetoge kae onon kärämtat; anupap tpanendat, snutis etndt.",,,"Those kids acted thoughtlessly before, they spoiled it and made it all slippery by the bathing place.",,,SN003124 ; SN005303
XV002692,nqn,Bm onon toge nm! Bepapn mer ämbkp embärs yam yao ym.,,,You're being silly (as a response to a child's actions). In you there is no good thinking.,,,SN003124
XV002693,nqn,Yna är geym bä ypales onon ämkp embärser är ym.,,,That man is a really stupid man.,,,SN003125
XV002694,nqn,"Bätsn nonzarngda ä gäbätanzm, äbatsn ynd kae kawamenzm.",,,"We nearly met each other, but took different paths and missed each other.",,,SN003127 ; SN004877
XV002695,nqn,opa skoptete,,,spotted honeyeater (light in colour),,,SN003128
XV002696,nqn,"Gundama yna zi a nowabtan, dgane opa ym. Dgane tekr ym, Nen Zingama ynane ä nngowangtan.",,,"I can speak Idi language, where it is easy. Where it is hard, I respond in Nen.",,,SN003129
XV002697,nqn,Ope modoa geym btkamb bñebñe ba ym.,,,The bandicoot known as ope has markings on its jaw.,,,SN003133
XV002698,nqn,"Swipr, zän toge opa-opa ba yao yangerta!",,,"Swipr, don't hold those small dogs or their bodies will lose weight!",,,SN003137
XV002699,nqn,Bä enznmne opa-opa nämtenda.,,,He has become emaciated from sickness.,,,SN003137
XV002700,nqn,gasande opaka,,,crocodile's lair,,,SN003138
XV002701,nqn,Moses mng̅ kunz benepapngama nnopne benepapn yerengr.,,,Moses is sitting in a doorway looking out from inside the house.,,,SN003139
XV002702,nqn,Okok amni wénbenan yläwangr a gtengama nnopne.,,,An owl is inside a tree-hollow and is peering out from there.,,,SN003139
XV002703,nqn,Tawa gte nopne.,,,The (top of the Digicel) tower is peeping out (over the top of the forest),,,SN003139
XV002704,nqn,Nopapnda.,,,It's beginning.,,,SN003141
XV002705,nqn,Ynd mng̅ kunzt elawst nopapndn.,,,I'm about to enter the house.,,,SN003141
XV002706,nqn,Sombes ӓr nopapand.,,,Two men are beginning to eat.,,,SN003141
XV002707,nqn,Ynd wakaest nopapndn.,,,I'm about to see.,,,SN003141 ; SN004840
XV002708,nqn,Ynd awakaest nopapndm.,,,We're about to see each other.,,,SN003141 ; SN004840
XV002709,nqn,Bӓ kr ta nopamand.,,,Two are already dying.,,,SN003141
XV002710,nqn,Ylst gnopamng.,,,"They are about to come, they should be coming (passing on the message to someone else, looks like mediated imperative).",,,SN003141
XV002711,nqn,Esrst nnopamda.,,,She's about to come down.,,,SN003141
XV002712,nqn,Bm totr nӓ yam waparst nopamnd?,,,What are you going to do today?,,,SN003143
XV002713,nqn,Ope modowa geym btkamb bñebñe ba ym.,,,The long-nosed bandicoot has markings and whiskers.,,,SN003144
XV002714,nqn,Mowett är trakan yaoplte.,,,The people are getting into the truck to Morehead.,,,SN003148
XV002715,nqn,Má sombes a widmatands yao bä gowaendanga gowawan oplst.,,,At least two but not more than five people can come in the boat.,,,SN003148
XV002716,nqn,Idaba Zerusende nne yés yamat nopnmanda.,,,Idaba is copying Zerus' way of planting yams.,,,SN003149
XV002717,nqn,Bende pip psan bm denengama nopnmete.,,,You feel bad inside your body.,,,SN003150 ; SN003513
XV002718,nqn,Bende mbrmbr.an bm denengama nopnmete? Ynd mer wm.,,,How do you feel in your spirit? I feel good.,,,SN003150
XV002719,nqn,Togetoge Dobayadobaya nandopre!,,,"Hey children, eat the way Dobayadobaya does (/did)!",,,SN003151
XV002720,nqn,"oprs zi, oprs mne zi",,,things that happened in the past,,,SN003152
XV002721,nqn,Oprst nopapndn.,,,It's about to begin.,,,SN003152
XV002722,nqn,Nä yam noprte?,,,What's happening?,,,SN003152
XV002723,nqn,Denengama koprte? Yao kor nogyabte.,,,What happened? It's not working.,,,SN003152
XV002724,nqn,"Bm ärngama noprte? Ypals, bm är noprte?",,,"Do you have people behind you / backing you? Yeah, are you really a man / really fit for fighting?",,,SN003153
XV002725,nqn,Bӓ sombes wal baba noprt.,,,They had sex together.,,,SN003154 ; SN004849
XV002726,nqn,Oprsn zi gte dnzron.,,,In the beginning was the word.,,,SN003155
XV002727,nqn,Oprsn Godm dawaprng band a zapar.,,,In the beginning God created heaven and earth.,,,SN003156
XV002728,nqn,"Ybe te zi gormdne ""Ymam bӓ ygmete?""",,,They had a secret plan about who would kill him.,,,SN003158
XV002729,nqn,Kae te zi kormdrert / kormdnat.,,,Yesterday they (du/pl) talked over a plan.,,,SN003158
XV002730,nqn,Parwae krkp nornde wimbba ym. Orngs krkp wimb yambatan.,,,The dead wallaby is rotting and there's a smell. I smell a rotten smell.,,,SN003159
XV002731,nqn,Ynd ornzas ӓr wm.,,,I am poor.,,,SN003160
XV002732,nqn,Ynd naepa toge orst yapapndn / nopapndn.,,,I'm going to leave the knife.,,,SN003162
XV002733,nqn,Jozepm yanzo naepa orst yapapnda.,,,Joseph is going to leave his knife.,,,SN003162
XV002734,nqn,Yta te dabtawn norwen.,,,"I read the book through, but left it.",,,SN003163
XV002735,nqn,"Buder, ynd bende baskel yrgab tondn nnorndn.",,,"Friend, I left your bicycle by the river bank.",,,SN003163
XV002736,nqn,"Ẽ, ymam ogyabs bӓ gornga.",,,"Yes, he should stop working.",,,SN003163
XV002737,nqn,Ymam norte yande dmab.,,,He divorced his wife.,,,SN003164
XV002738,nqn,A: Ynd bbegta weiwei bä dawawrngn. B: Bm tabegta weiwei tnawr.,,,I'll leave a sadness for you. You leave a sadness for us.,,,SN003165
XV002739,nqn,Ende tndan ä nngorte de..,,,In whose hands will you leave them (the coconut trees you planted).,,,SN003165
